payment_id,order_id,gateway_payment_id,amount,method,status,currency,captured_at,settled,source
PAY-0686,ORD-686,pay_000686axkkkkkkkkkk,1885.13,CARD,CAPTURED,,2025-02-28T02:57:57Z,,
PAY-0688,ORD-688,pay_000688axkkkkkkkk,2598.88,NETBANKING,CAPTURED,,2025-02-28T09:07:35Z,,
PAY-0689,ORD-689,pay_000689axkkkkkkkk,945.8,CARD,CAPTURED,,2025-02-28T13:25:32Z,,
PAY-0690,ORD-690,pay_000690axkkkkkkkkk,636.81,CARD,CAPTURED,,2025-02-28T07:44:18Z,,
PAY-0691,ORD-691,pay_000691axkkkkkkkkk,1751.14,NETBANKING,CAPTURED,,2025-02-28T12:19:55Z,,
PAY-0692,ORD-692,pay_000692axkkkkk,2396.7,CARD,CAPTURED,,2025-02-28T14:07:31Z,,
PAY-0693,ORD-693,pay_000693axkkkkkkkk,828.0,UPI,CAPTURED,,2025-02-28T15:19:30Z,,
PAY-0694,ORD-694,pay_000694axkkkk,3598.36,CARD,CAPTURED,,2025-02-28T19:25:21Z,,
PAY-0695,ORD-695,pay_000695axkkkk,624.15,UPI,CAPTURED,,2025-03-01T00:27:35Z,,
PAY-0696,ORD-696,pay_000696axkkkkk,2408.73,CARD,CAPTURED,,2025-03-01T00:27:04Z,,
PAY-0697,ORD-697,pay_000697axkkkkkkkkk,1877.64,CARD,CAPTURED,,2025-03-01T02:42:31Z,,
PAY-0699,ORD-699,pay_000699axkkkkkkkkk,299.0,NETBANKING,CAPTURED,,2025-03-01T03:40:56Z,,
PAY-0700,ORD-700,pay_000700axkkkkkkkkkk,299.0,EMI,CAPTURED,,2025-03-01T06:59:46Z,,
PAY-0701,ORD-701,pay_000701axkkkkkk,943.32,EMI,CAPTURED,,2025-03-01T08:42:58Z,,
PAY-0702,ORD-702,pay_000702axkkkkkkk,1156.96,CARD,CAPTURED,,2025-03-01T10:39:03Z,,
PAY-0703,ORD-703,pay_000703axkkkkkkkkkk,2541.5,CARD,CAPTURED,,2025-03-01T14:32:25Z,,
PAY-0704,ORD-704,pay_000704axkkkkkkk,480.75,CARD,CAPTURED,,2025-03-01T12:14:02Z,,
PAY-0705,ORD-705,pay_000705axkkkkkkkkk,1763.97,CARD,CAPTURED,,2025-03-01T17:06:22Z,,
PAY-0706,ORD-706,pay_000706axkkkkkk,444.95,CARD,CAPTURED,,2025-03-01T18:24:29Z,,
PAY-0707,ORD-707,pay_000707axkkkkkkk,6261.2,WALLET,CAPTURED,,2025-03-01T23:17:26Z,,
PAY-0708,ORD-708,pay_000708axkkkkkkkkkk,9315.64,CARD,CAPTURED,,2025-03-02T01:20:33Z,,
PAY-0709,ORD-709,pay_000709axkkkkkkkkk,299.0,UPI,CAPTURED,,2025-03-02T02:41:37Z,,
PAY-0710,ORD-710,pay_000710axkkkkk,1049.43,WALLET,CAPTURED,,2025-03-01T23:14:14Z,,
PAY-0711,ORD-711,pay_000711axkkkkkkkk,1431.29,UPI,CAPTURED,,2025-03-02T05:41:16Z,,
PAY-0712,ORD-712,pay_000712axkkkkkkkkkk,5878.15,CARD,CAPTURED,,2025-03-02T02:15:37Z,,
PAY-0713,ORD-713,pay_000713axkkkkkkkkkk,1261.87,CARD,CAPTURED,,2025-03-02T06:09:10Z,,
PAY-0714,ORD-714,pay_000714axkkkkkkkk,6748.01,CARD,CAPTURED,,2025-03-02T09:59:34Z,,
PAY-0715,ORD-715,pay_000715axkkkkkk,2236.05,CARD,CAPTURED,,2025-03-02T13:27:29Z,,
PAY-0716,ORD-716,pay_000716axkkkkkkkkkk,1485.72,UPI,CAPTURED,,2025-03-02T14:58:29Z,,
PAY-0717,ORD-717,pay_000717axkkkkkkkkkk,387.72,CARD,CAPTURED,,2025-03-02T16:37:52Z,,
PAY-0718,ORD-718,pay_000718axkkkkkkk,742.24,UPI,CAPTURED,,2025-03-02T16:01:37Z,,
PAY-0720,ORD-720,pay_000720axkkkkkkkkkk,937.98,CARD,CAPTURED,,2025-03-03T00:10:16Z,,
PAY-0721,ORD-721,pay_000721axkkkkk,865.33,WALLET,CAPTURED,,2025-03-03T01:32:24Z,,
PAY-0722,ORD-722,pay_000722axkkkk,1339.18,UPI,CAPTURED,,2025-03-02T22:51:19Z,,
PAY-0723,ORD-723,pay_000723axkkkkkkkkkk,2615.24,WALLET,CAPTURED,,2025-03-03T04:27:22Z,,
PAY-0724,ORD-724,pay_000724axkkkkkkkk,12160.0,UPI,CAPTURED,,2025-03-03T03:01:19Z,,
PAY-0725,ORD-725,pay_000725axkkkkkkkkk,3414.68,CARD,CAPTURED,,2025-03-03T04:22:22Z,,
PAY-0726,ORD-726,pay_000726axkkkkkkkkk,2516.71,UPI,CAPTURED,,2025-03-03T11:38:02Z,,
PAY-0727,ORD-727,pay_000727axkkkkkkk,2022.05,UPI,CAPTURED,,2025-03-03T07:56:10Z,,
PAY-0728,ORD-728,pay_000728axkkkkkkkkk,3165.68,CARD,CAPTURED,,2025-03-03T09:12:46Z,,
PAY-0729,ORD-729,pay_000729axkkkkkkkkkk,1720.02,UPI,CAPTURED,,2025-03-03T10:00:30Z,,
PAY-0730,ORD-730,pay_000730axkkkkkkkkk,2189.55,UPI,CAPTURED,,2025-03-03T12:03:17Z,,
PAY-0732,ORD-732,pay_000732axkkkkk,660.44,EMI,CAPTURED,,2025-03-03T19:42:17Z,,
PAY-0733,ORD-733,pay_000733axkkkkkkkk,1153.27,CARD,CAPTURED,,2025-03-03T23:07:30Z,,
PAY-0734,ORD-734,pay_000734axkkkkkkkkk,473.56,CARD,CAPTURED,,2025-03-04T03:10:36Z,,
PAY-0735,ORD-735,pay_000735axkkkkk,323.21,CARD,CAPTURED,,2025-03-04T04:22:06Z,,
PAY-0736,ORD-736,pay_000736axkkkkkk,2081.76,CARD,CAPTURED,,2025-03-03T23:57:03Z,,
PAY-0737,ORD-737,pay_000737axkkkkkkk,2078.25,UPI,CAPTURED,,2025-03-04T05:13:53Z,,
PAY-0738,ORD-738,pay_000738axkkkkkkkk,1276.88,UPI,CAPTURED,,2025-03-04T06:34:22Z,,
PAY-0739,ORD-739,pay_000739axkkkkkkk,352.61,CARD,CAPTURED,,2025-03-04T10:30:51Z,,
PAY-0740,ORD-740,pay_000740axkkkkkk,2119.14,UPI,CAPTURED,,2025-03-04T11:48:10Z,,
PAY-0741,ORD-741,pay_000741axkkkkkk,1308.67,CARD,CAPTURED,,2025-03-04T10:15:51Z,,
PAY-0742,ORD-742,pay_000742axkkkk,3214.21,CARD,CAPTURED,,2025-03-04T17:10:50Z,,
PAY-0743,ORD-743,pay_000743axkkkk,423.24,CARD,CAPTURED,,2025-03-04T18:52:42Z,,
PAY-0744,ORD-744,pay_000744axkkkkkk,540.22,CARD,CAPTURED,,2025-03-04T17:38:59Z,,
PAY-0745,ORD-745,pay_000745axkkkkkk,1053.86,CARD,CAPTURED,,2025-03-04T20:39:08Z,,
PAY-0746,ORD-746,pay_000746axkkkk,584.33,CARD,CAPTURED,,2025-03-04T21:39:17Z,,
PAY-0747,ORD-747,pay_000747axkkkkkkkkk,890.45,WALLET,CAPTURED,,2025-03-04T22:14:08Z,,
PAY-0748,ORD-748,pay_000748axkkkkkkkkkk,1974.0,UPI,CAPTURED,,2025-03-04T23:23:22Z,,
PAY-0749,ORD-749,pay_000749axkkkk,584.27,EMI,CAPTURED,,2025-03-05T05:49:56Z,,
PAY-0749-2,ORD-749,pay_000749bxkkkkkkkk,389.52,EMI,CAPTURED,,2025-03-05T05:55:56Z,,
PAY-0750,ORD-750,pay_000750axkkkkkk,430.48,CARD,CAPTURED,,2025-03-05T07:49:03Z,,
PAY-0751,ORD-751,pay_000751axkkkkkkkk,324.35,UPI,CAPTURED,,2025-03-05T03:36:25Z,,
PAY-0752,ORD-752,pay_000752axkkkkkk,184.75,NETBANKING,CAPTURED,,2025-03-05T12:17:23Z,,
PAY-0752-2,ORD-752,pay_000752bxkkkk,123.16,NETBANKING,CAPTURED,,2025-03-05T12:11:23Z,,
PAY-0753,ORD-753,pay_000753axkkkkkkkkkk,350.31,UPI,CAPTURED,,2025-03-05T15:16:03Z,,
PAY-0754,ORD-754,pay_000754axkkkk,1781.85,UPI,CAPTURED,,2025-03-05T16:20:33Z,,
PAY-0755,ORD-755,pay_000755axkkkkkkk,1173.68,CARD,CAPTURED,,2025-03-05T12:13:06Z,,
PAY-0756,ORD-756,pay_000756axkkkkkkkk,1376.73,NETBANKING,CAPTURED,,2025-03-05T20:11:53Z,,
PAY-0757,ORD-757,pay_000757axkkkkkkk,299.0,CARD,CAPTURED,,2025-03-05T18:42:49Z,,
PAY-0758,ORD-758,pay_000758axkkkkkkkkk,7264.81,CARD,CAPTURED,,2025-03-05T19:00:01Z,,
PAY-0759,ORD-759,pay_000759axkkkk,1027.1,UPI,CAPTURED,,2025-03-05T20:20:26Z,,
PAY-0760,ORD-760,pay_000760axkkkkk,236.2,UPI,CAPTURED,,2025-03-06T03:59:25Z,,
PAY-0760-2,ORD-760,pay_000760bxkkkk,157.47,UPI,CAPTURED,,2025-03-06T04:00:25Z,,
PAY-0761,ORD-761,pay_000761axkkkkk,552.34,WALLET,CAPTURED,,2025-03-06T05:04:11Z,,
PAY-0762,ORD-762,pay_000762axkkkk,757.23,CARD,CAPTURED,,2025-03-06T05:03:53Z,,
PAY-0763,ORD-763,pay_000763axkkkkkkkk,7120.49,CARD,CAPTURED,,2025-03-06T06:32:35Z,,
PAY-0764,ORD-764,pay_000764axkkkkkkkkkk,519.09,EMI,CAPTURED,,2025-03-06T04:45:10Z,,
PAY-0765,ORD-765,pay_000765axkkkkkk,1235.17,CARD,CAPTURED,,2025-03-06T11:16:03Z,,
PAY-0766,ORD-766,pay_000766axkkkkk,1383.01,CARD,CAPTURED,,2025-03-06T10:26:35Z,,
PAY-0767,ORD-767,pay_000767axkkkkkkkk,299.0,CARD,CAPTURED,,2025-03-06T17:47:41Z,,
PAY-0768,ORD-768,pay_000768axkkkkkkk,2830.64,NETBANKING,CAPTURED,,2025-03-06T13:07:31Z,,
PAY-0769,ORD-769,pay_000769axkkkkk,299.0,WALLET,CAPTURED,,2025-03-06T17:49:25Z,,
PAY-0770,ORD-770,pay_000770axkkkkkkkk,3307.45,WALLET,CAPTURED,,2025-03-06T16:48:49Z,,
PAY-0771,ORD-771,pay_000771axkkkkkkkkkk,3624.83,UPI,CAPTURED,,2025-03-07T00:45:32Z,,
PAY-0772,ORD-772,pay_000772axkkkkkkkkk,3221.86,WALLET,CAPTURED,,2025-03-06T23:45:30Z,,
PAY-0773,ORD-773,pay_000773axkkkk,3719.82,CARD,CAPTURED,,2025-03-07T03:31:12Z,,
PAY-0774,ORD-774,pay_000774axkkkkkkk,827.1,UPI,CAPTURED,,2025-03-07T04:04:34Z,,
PAY-0774-2,ORD-774,pay_000774bxkkkkkkkkkk,551.4,UPI,CAPTURED,,2025-03-07T03:57:34Z,,
PAY-0775,ORD-775,pay_000775axkkkkkkk,1010.68,UPI,CAPTURED,,2025-03-07T06:19:36Z,,
PAY-0776,ORD-776,pay_000776axkkkkkkk,434.3,UPI,CAPTURED,,2025-03-07T08:32:26Z,,
PAY-0777,ORD-777,pay_000777axkkkkkkk,299.0,CARD,CAPTURED,,2025-03-07T07:45:24Z,,
PAY-0778,ORD-778,pay_000778axkkkkkkkkk,4022.3,CARD,CAPTURED,,2025-03-07T13:42:28Z,,
PAY-0779,ORD-779,pay_000779axkkkkkk,613.97,WALLET,CAPTURED,,2025-03-07T12:36:34Z,,
PAY-0780,ORD-780,pay_000780axkkkkkk,299.0,CARD,CAPTURED,,2025-03-07T16:21:19Z,,
PAY-0781,ORD-781,pay_000781axkkkkkk,1177.2,UPI,CAPTURED,,2025-03-07T20:06:43Z,,
PAY-0782,ORD-782,pay_000782axkkkkkkkkkk,408.27,WALLET,CAPTURED,,2025-03-07T20:50:18Z,,
PAY-0783,ORD-783,pay_000783axkkkkkkkkk,714.01,UPI,CAPTURED,,2025-03-07T20:55:02Z,,
PAY-0783-2,ORD-783,pay_000783bxkkkkkkkkkk,476.0,UPI,CAPTURED,,2025-03-07T21:03:02Z,,
PAY-0784,ORD-784,pay_000784axkkkkkkkk,2193.88,CARD,CAPTURED,,2025-03-07T22:13:17Z,,
PAY-0785,ORD-785,pay_000785axkkkkkkk,299.0,UPI,CAPTURED,,2025-03-08T03:45:43Z,,
PAY-0786,ORD-786,pay_000786axkkkk,299.0,UPI,CAPTURED,,2025-03-08T02:59:11Z,,
PAY-0787,ORD-787,pay_000787axkkkkkkkkkk,1655.08,WALLET,CAPTURED,,2025-03-08T04:06:22Z,,
PAY-0788,ORD-788,pay_000788axkkkkkkk,1937.58,CARD,CAPTURED,,2025-03-08T03:07:39Z,,
PAY-0789,ORD-789,pay_000789axkkkkkkkkk,7327.73,CARD,CAPTURED,,2025-03-08T10:27:44Z,,
PAY-0790,ORD-790,pay_000790axkkkkkkkk,1432.38,UPI,CAPTURED,,2025-03-08T13:27:58Z,,
PAY-0791,ORD-791,pay_000791axkkkkkkk,1671.21,NETBANKING,CAPTURED,,2025-03-08T11:54:35Z,,
PAY-0792,ORD-792,pay_000792axkkkkkkk,6076.03,CARD,CAPTURED,,2025-03-08T13:22:01Z,,
PAY-0793,ORD-793,pay_000793axkkkkkkkkkk,299.0,CARD,CAPTURED,,2025-03-08T13:47:39Z,,
PAY-0794,ORD-794,pay_000794axkkkkkkkk,3535.3,UPI,CAPTURED,,2025-03-08T20:10:32Z,,
PAY-0795,ORD-795,pay_000795axkkkkkkk,1086.12,CARD,CAPTURED,,2025-03-08T17:16:52Z,,
PAY-0796,ORD-796,pay_000796axkkkkkk,1861.1,CARD,CAPTURED,,2025-03-09T00:37:23Z,,
PAY-0797,ORD-797,pay_000797axkkkkkkkkk,398.29,UPI,CAPTURED,,2025-03-09T00:37:50Z,,
PAY-0798,ORD-798,pay_000798axkkkkkkkkk,576.52,NETBANKING,CAPTURED,,2025-03-08T23:10:54Z,,
PAY-0799,ORD-799,pay_000799axkkkkkkkkkk,7045.13,CARD,CAPTURED,,2025-03-09T05:44:35Z,,
PAY-0800,ORD-800,pay_000800axkkkkkkkkk,916.93,CARD,CAPTURED,,2025-03-09T07:37:55Z,,
PAY-0801,ORD-801,pay_000801axkkkkkk,2552.19,UPI,CAPTURED,,2025-03-09T07:12:46Z,,
PAY-0802,ORD-802,pay_000802axkkkkkkkkkk,8769.05,UPI,CAPTURED,,2025-03-09T08:49:37Z,,
PAY-0803,ORD-803,pay_000803axkkkk,11983.52,CARD,CAPTURED,,2025-03-09T12:06:07Z,,
PAY-0804,ORD-804,pay_000804axkkkk,650.85,CARD,CAPTURED,,2025-03-09T10:19:22Z,,
PAY-0805,ORD-805,pay_000805axkkkkkk,1000.79,UPI,CAPTURED,,2025-03-09T12:38:33Z,,
PAY-0806,ORD-806,pay_000806axkkkkkk,2563.9,CARD,CAPTURED,,2025-03-09T15:53:41Z,,
PAY-0807,ORD-807,pay_000807axkkkkkkkkkk,1655.51,CARD,CAPTURED,,2025-03-09T14:36:38Z,,
PAY-0808,ORD-808,pay_000808axkkkkkkk,299.0,UPI,CAPTURED,,2025-03-09T22:17:53Z,,
PAY-0809,ORD-809,pay_000809axkkkkkk,805.84,CARD,CAPTURED,,2025-03-09T20:26:07Z,,
PAY-0810,ORD-810,pay_000810axkkkk,5100.06,NETBANKING,CAPTURED,,2025-03-09T21:42:00Z,,
PAY-0811,ORD-811,pay_000811axkkkk,299.0,NETBANKING,CAPTURED,,2025-03-09T23:50:13Z,,
PAY-0812,ORD-812,pay_000812axkkkkkkkk,545.2,NETBANKING,CAPTURED,,2025-03-10T02:32:07Z,,
PAY-0813,ORD-813,pay_000813axkkkkkkkkk,390.03,CARD,CAPTURED,,2025-03-10T04:12:11Z,,
PAY-0814,ORD-814,pay_000814axkkkkkkkk,4737.94,NETBANKING,CAPTURED,,2025-03-10T07:56:26Z,,
PAY-0815,ORD-815,pay_000815axkkkkkkkkk,1005.92,UPI,CAPTURED,,2025-03-10T05:40:20Z,,
PAY-0816,ORD-816,pay_000816axkkkkk,764.55,WALLET,CAPTURED,,2025-03-10T08:21:46Z,,
PAY-0817,ORD-817,pay_000817axkkkk,299.0,NETBANKING,CAPTURED,,2025-03-10T10:20:26Z,,
PAY-0818,ORD-818,pay_000818axkkkkkkkkk,5824.58,CARD,CAPTURED,,2025-03-10T12:58:14Z,,
PAY-0819,ORD-819,pay_000819axkkkkk,4631.85,CARD,CAPTURED,,2025-03-10T16:17:00Z,,
PAY-0820,ORD-820,pay_000820axkkkkkk,1131.86,CARD,CAPTURED,,2025-03-10T20:49:41Z,,
PAY-0820-2,ORD-820,pay_000820bxkkkkkkkkkk,754.58,CARD,CAPTURED,,2025-03-10T20:53:41Z,,
PAY-0821,ORD-821,pay_000821axkkkk,299.0,CARD,CAPTURED,,2025-03-10T17:48:01Z,,
PAY-0822,ORD-822,pay_000822axkkkkkkk,869.3,CARD,CAPTURED,,2025-03-11T00:48:14Z,,
PAY-0823,ORD-823,pay_000823axkkkkkkkk,427.86,CARD,CAPTURED,,2025-03-10T22:04:09Z,,
PAY-0824,ORD-824,pay_000824axkkkkkkkk,1963.34,UPI,CAPTURED,,2025-03-10T22:41:15Z,,
PAY-0825,ORD-825,pay_000825axkkkkk,45000.0,EMI,CAPTURED,,2025-03-11T03:57:38Z,,
PAY-0827,ORD-827,pay_000827axkkkkkkk,3004.27,CARD,CAPTURED,,2025-03-11T06:59:31Z,,
PAY-0828,ORD-828,pay_000828axkkkkkkkkkk,1668.37,UPI,CAPTURED,,2025-03-11T10:40:01Z,,
PAY-0829,ORD-829,pay_000829axkkkk,572.09,UPI,CAPTURED,,2025-03-11T11:56:01Z,,
PAY-0830,ORD-830,pay_000830axkkkkk,1680.53,CARD,CAPTURED,,2025-03-11T13:27:30Z,,
PAY-0831,ORD-831,pay_000831axkkkkkkkkkk,1239.82,CARD,CAPTURED,,2025-03-11T11:56:18Z,,
PAY-0832,ORD-832,pay_000832axkkkk,1292.19,CARD,CAPTURED,,2025-03-11T15:08:08Z,,
PAY-0833,ORD-833,pay_000833axkkkkkkkkkk,874.48,CARD,CAPTURED,,2025-03-11T22:55:55Z,,
PAY-0834,ORD-834,pay_000834axkkkkk,3050.14,UPI,CAPTURED,,2025-03-11T20:48:23Z,,
PAY-0835,ORD-835,pay_000835axkkkkk,8060.49,CARD,CAPTURED,,2025-03-11T22:26:30Z,,
PAY-0836,ORD-836,pay_000836axkkkkkk,1258.51,CARD,CAPTURED,,2025-03-12T03:50:05Z,,
PAY-0837,ORD-837,pay_000837axkkkkk,853.63,UPI,CAPTURED,,2025-03-12T04:07:32Z,,
PAY-0838,ORD-838,pay_000838axkkkkkkkkkk,2874.83,UPI,CAPTURED,,2025-03-12T07:03:15Z,,
PAY-0839,ORD-839,pay_000839axkkkk,4499.55,UPI,CAPTURED,,2025-03-12T02:39:58Z,,
PAY-0840,ORD-840,pay_000840axkkkkkkk,857.26,UPI,CAPTURED,,2025-03-12T12:23:03Z,,
PAY-0841,ORD-841,pay_000841axkkkkkkk,449.57,UPI,CAPTURED,,2025-03-12T13:17:10Z,,
PAY-0842,ORD-842,pay_000842axkkkkkkkk,1362.73,UPI,CAPTURED,,2025-03-12T13:39:19Z,,
PAY-0843,ORD-843,pay_000843axkkkk,800.81,EMI,CAPTURED,,2025-03-12T13:48:32Z,,
PAY-0844,ORD-844,pay_000844axkkkkkkk,1322.28,CARD,CAPTURED,,2025-03-12T16:29:09Z,,
PAY-0845,ORD-845,pay_000845axkkkkk,1427.07,UPI,CAPTURED,,2025-03-12T14:09:45Z,,
PAY-0846,ORD-846,pay_000846axkkkk,2224.24,CARD,CAPTURED,,2025-03-12T19:03:31Z,,
PAY-0847,ORD-847,pay_000847axkkkk,2517.49,UPI,CAPTURED,,2025-03-12T20:39:21Z,,
PAY-0848,ORD-848,pay_000848axkkkkkkk,1510.64,UPI,CAPTURED,,2025-03-13T02:33:39Z,,
PAY-0849,ORD-849,pay_000849axkkkk,12313.53,UPI,CAPTURED,,2025-03-13T01:05:01Z,,
PAY-0850,ORD-850,pay_000850axkkkkkkkk,414.1,CARD,CAPTURED,,2025-03-13T07:25:00Z,,
PAY-0851,ORD-851,pay_000851axkkkkkk,509.94,UPI,CAPTURED,,2025-03-13T08:55:12Z,,
PAY-0852,ORD-852,pay_000852axkkkkkkk,1614.25,WALLET,CAPTURED,,2025-03-13T07:10:30Z,,
PAY-0853,ORD-853,pay_000853axkkkkkk,247.84,CARD,CAPTURED,,2025-03-13T10:03:28Z,,
PAY-0853-2,ORD-853,pay_000853bxkkkkkkkk,165.22,CARD,CAPTURED,,2025-03-13T09:58:28Z,,
PAY-0854,ORD-854,pay_000854axkkkkk,831.93,UPI,CAPTURED,,2025-03-13T14:00:38Z,,
PAY-0855,ORD-855,pay_000855axkkkk,1920.68,CARD,CAPTURED,,2025-03-13T15:47:29Z,,
PAY-0856,ORD-856,pay_000856axkkkkkkkkkk,714.24,NETBANKING,CAPTURED,,2025-03-13T15:41:24Z,,
PAY-0857,ORD-857,pay_000857axkkkkkkkk,1054.2,UPI,CAPTURED,,2025-03-13T20:06:52Z,,
PAY-0858,ORD-858,pay_000858axkkkkkkkkkk,1652.37,CARD,CAPTURED,,2025-03-13T20:14:21Z,,
PAY-0859,ORD-859,pay_000859axkkkkkkkkk,798.68,UPI,CAPTURED,,2025-03-13T18:28:13Z,,
PAY-0860,ORD-860,pay_000860axkkkkkkk,4665.6,UPI,CAPTURED,,2025-03-13T22:53:17Z,,
PAY-0861,ORD-861,pay_000861axkkkkkk,1667.41,UPI,CAPTURED,,2025-03-13T22:15:21Z,,
PAY-0862,ORD-862,pay_000862axkkkkkk,1542.68,EMI,CAPTURED,,2025-03-14T00:40:27Z,,
PAY-0863,ORD-863,pay_000863axkkkkkkkkk,299.0,UPI,CAPTURED,,2025-03-14T04:14:17Z,,
PAY-0864,ORD-864,pay_000864axkkkkkk,2258.87,UPI,CAPTURED,,2025-03-14T06:20:22Z,,
PAY-0865,ORD-865,pay_000865axkkkkkkkkk,1172.46,CARD,CAPTURED,,2025-03-14T04:19:52Z,,
PAY-0866,ORD-866,pay_000866axkkkkkkkk,2276.73,UPI,CAPTURED,,2025-03-14T09:15:16Z,,
PAY-0867,ORD-867,pay_000867axkkkkkkkk,5702.44,CARD,CAPTURED,,2025-03-14T10:51:20Z,,
PAY-0868,ORD-868,pay_000868axkkkkkk,1529.35,UPI,CAPTURED,,2025-03-14T15:49:55Z,,
PAY-0869,ORD-869,pay_000869axkkkkk,1505.76,NETBANKING,CAPTURED,,2025-03-14T17:49:25Z,,
PAY-0870,ORD-870,pay_000870axkkkkkkkkkk,343.98,CARD,CAPTURED,,2025-03-14T20:39:16Z,,
PAY-0871,ORD-871,pay_000871axkkkkkkk,8813.51,CARD,CAPTURED,,2025-03-14T19:09:04Z,,
PAY-0872,ORD-872,pay_000872axkkkk,299.0,CARD,CAPTURED,,2025-03-14T23:53:37Z,,
PAY-0873,ORD-873,pay_000873axkkkkk,2389.01,UPI,CAPTURED,,2025-03-14T20:40:09Z,,
PAY-0874,ORD-874,pay_000874axkkkkk,299.0,CARD,CAPTURED,,2025-03-15T04:40:54Z,,
PAY-0875,ORD-875,pay_000875axkkkkkkkkk,1851.32,UPI,CAPTURED,,2025-03-15T03:17:00Z,,
PAY-0876,ORD-876,pay_000876axkkkkkkk,481.51,UPI,CAPTURED,,2025-03-15T02:09:20Z,,
PAY-0877,ORD-877,pay_000877axkkkkkk,840.94,CARD,CAPTURED,,2025-03-15T08:17:20Z,,
PAY-0878,ORD-878,pay_000878axkkkkkk,806.31,CARD,CAPTURED,,2025-03-15T09:27:05Z,,
PAY-0879,ORD-879,pay_000879axkkkkkkk,299.0,CARD,CAPTURED,,2025-03-15T06:46:58Z,,
PAY-0880,ORD-880,pay_000880axkkkkkkk,381.17,CARD,CAPTURED,,2025-03-15T11:55:19Z,,
PAY-0881,ORD-881,pay_000881axkkkkkkkkkk,3069.63,UPI,CAPTURED,,2025-03-15T15:48:15Z,,
PAY-0882,ORD-882,pay_000882axkkkk,299.0,UPI,CAPTURED,,2025-03-15T17:21:05Z,,
PAY-0883,ORD-883,pay_000883axkkkkkkkkkk,1135.25,CARD,CAPTURED,,2025-03-15T20:12:50Z,,
PAY-0883-2,ORD-883,pay_000883bxkkkk,756.83,CARD,CAPTURED,,2025-03-15T20:16:50Z,,
PAY-0884,ORD-884,pay_000884axkkkkkkk,6108.87,CARD,CAPTURED,,2025-03-15T16:18:25Z,,
PAY-0885,ORD-885,pay_000885axkkkkkk,299.0,CARD,CAPTURED,,2025-03-15T18:32:20Z,,
PAY-0886,ORD-886,pay_000886axkkkkk,41258.32,WALLET,CAPTURED,,2025-03-16T01:40:23Z,,
PAY-0887,ORD-887,pay_000887axkkkkkkk,432.84,CARD,CAPTURED,,2025-03-16T01:34:19Z,,
PAY-0888,ORD-888,pay_000888axkkkkkkkkkk,5321.53,EMI,CAPTURED,,2025-03-16T00:44:13Z,,
PAY-0889,ORD-889,pay_000889axkkkkkkkk,2214.47,CARD,CAPTURED,,2025-03-16T09:14:24Z,,
PAY-0890,ORD-890,pay_000890axkkkkkkkkk,299.0,CARD,CAPTURED,,2025-03-16T07:37:00Z,,
PAY-0891,ORD-891,pay_000891axkkkkkkkk,7975.44,UPI,CAPTURED,,2025-03-16T06:49:58Z,,
PAY-0892,ORD-892,pay_000892axkkkkkk,2043.31,CARD,CAPTURED,,2025-03-16T07:47:04Z,,
PAY-0893,ORD-893,pay_000893axkkkkkkkkkk,1305.78,CARD,CAPTURED,,2025-03-16T11:35:33Z,,
PAY-0894,ORD-894,pay_000894axkkkkk,299.0,UPI,CAPTURED,,2025-03-16T14:26:24Z,,
PAY-0895,ORD-895,pay_000895axkkkkkk,1451.71,WALLET,CAPTURED,,2025-03-16T15:56:00Z,,
PAY-0896,ORD-896,pay_000896axkkkkk,582.47,UPI,CAPTURED,,2025-03-16T16:33:42Z,,
PAY-0897,ORD-897,pay_000897axkkkkkkkkkk,3324.07,UPI,CAPTURED,,2025-03-16T20:56:18Z,,
PAY-0898,ORD-898,pay_000898axkkkkkkkkkk,715.31,EMI,CAPTURED,,2025-03-16T21:39:21Z,,
PAY-0899,ORD-899,pay_000899axkkkkkkkkk,299.0,UPI,CAPTURED,,2025-03-16T23:31:03Z,,
PAY-0900,ORD-900,pay_000900axkkkk,4298.73,UPI,CAPTURED,,2025-03-17T05:21:19Z,,
PAY-0901,ORD-901,pay_000901axkkkkkkkkk,1662.4,EMI,CAPTURED,,2025-03-17T03:42:32Z,,
PAY-0902,ORD-902,pay_000902axkkkkkkkk,833.84,UPI,CAPTURED,,2025-03-17T04:46:18Z,,
PAY-0903,ORD-903,pay_000903axkkkkkkkkkk,299.0,CARD,CAPTURED,,2025-03-17T11:02:55Z,,
PAY-0904,ORD-904,pay_000904axkkkkkkkk,1843.43,CARD,CAPTURED,,2025-03-17T13:35:26Z,,
PAY-0905,ORD-905,pay_000905axkkkkkkkkkk,1918.91,CARD,CAPTURED,,2025-03-17T11:42:11Z,,
PAY-0906,ORD-906,pay_000906axkkkkkkkkk,1937.52,UPI,CAPTURED,,2025-03-17T11:54:37Z,,
PAY-0907,ORD-907,pay_000907axkkkkkkkkk,1457.7,CARD,CAPTURED,,2025-03-17T19:24:41Z,,
PAY-0908,ORD-908,pay_000908axkkkkkkk,299.0,CARD,CAPTURED,,2025-03-17T14:11:19Z,,
PAY-0909,ORD-909,pay_000909axkkkkkkkk,299.0,NETBANKING,CAPTURED,,2025-03-17T19:43:19Z,,
PAY-0910,ORD-910,pay_000910axkkkkkkkkk,543.41,CARD,CAPTURED,,2025-03-17T17:39:56Z,,
