recon_result_id,reconcile_run_id,direction,left_entity,left_record_id,right_entity,right_record_id,status,expected_amount,actual_amount,variance,explained_variance,unexplained_variance,variance_class,tolerance_id,matched_at,notes
rcn-03164,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0779,core.bank_transactions,BNK-0779,MATCHED,600.2,600.2,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03165,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-780,core.payments,PAY-0780,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03166,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0780,core.settlements,SET-0780,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03167,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0780,core.gateway_fees,FEE-0780,MATCHED,5.98,5.98,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03168,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0780,core.bank_transactions,BNK-0780,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03169,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-781,core.payments,PAY-0781,MATCHED,1177.2,1177.2,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03170,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0781,core.settlements,SET-0781,MATCHED,1171.64,1170.14,1.5,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03171,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0781,core.gateway_fees,FEE-0781,MISMATCH,4.71,6.21,-1.5,0,1.5,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-03172,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0781,core.bank_transactions,BNK-0781,MATCHED,1170.14,1170.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03173,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-782,core.payments,PAY-0782,MATCHED,408.27,408.27,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03174,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0782,core.settlements,SET-0782,MATCHED,399.11,399.11,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03175,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0782,core.gateway_fees,FEE-0782,MATCHED,7.76,7.76,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03176,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0782,core.bank_transactions,BNK-0782,MATCHED,399.11,399.11,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03177,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-783,core.payments,PAY-0783,MATCHED,1190.01,1190.01,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03178,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0783,core.settlements,SET-0783,MATCHED,710.64,710.64,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03179,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0783,core.gateway_fees,FEE-0783,MATCHED,2.86,2.86,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03180,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0783,core.bank_transactions,BNK-0783,MATCHED,710.64,710.64,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03181,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0783-2,core.settlements,SET-0783-2,MATCHED,473.76,473.76,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03182,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0783-2,core.gateway_fees,FEE-0783-2,MATCHED,1.9,1.9,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03183,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0783-2,core.bank_transactions,BNK-0783-2,MATCHED,473.76,473.76,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03184,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-784,core.payments,PAY-0784,MATCHED,2193.88,2193.88,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03185,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0784,core.settlements,SET-0784,MATCHED,2142.1,2142.1,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03186,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0784,core.gateway_fees,FEE-0784,MATCHED,43.88,43.88,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03187,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0784,core.bank_transactions,BNK-0784,MATCHED,2142.1,2142.1,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03188,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-785,core.payments,PAY-0785,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03189,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0785,core.settlements,SET-0785,MATCHED,297.58,297.58,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03190,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0785,core.gateway_fees,FEE-0785,MATCHED,1.2,1.2,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03191,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0785,core.bank_transactions,BNK-0785,MATCHED,297.58,297.58,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03192,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-786,core.payments,PAY-0786,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03193,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0786,core.settlements,SET-0786,MATCHED,166.59,166.06,0.53,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03194,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0786,core.gateway_fees,FEE-0786,MATCHED,1.2,1.2,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03195,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0786,core.bank_transactions,BNK-0786,MATCHED,166.06,166.06,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03196,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0786,core.refunds,REF-0786,MATCHED,131.52,131.52,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-03197,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-787,core.payments,PAY-0787,MATCHED,1655.08,1655.08,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03198,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0787,core.settlements,SET-0787,MATCHED,1617.97,1617.97,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03199,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0787,core.gateway_fees,FEE-0787,MATCHED,31.45,31.45,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03200,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0787,core.bank_transactions,BNK-0787,MATCHED,1617.97,1617.97,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03201,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-788,core.payments,PAY-0788,MATCHED,1937.58,1937.58,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03202,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0788,core.settlements,SET-0788,MATCHED,1891.86,1891.86,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03203,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0788,core.gateway_fees,FEE-0788,MATCHED,38.75,38.75,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03204,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0788,core.bank_transactions,BNK-0788,MATCHED,1891.86,1891.86,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03205,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-789,core.payments,PAY-0789,MATCHED,7327.73,7327.73,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03206,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0789,core.settlements,SET-0789,MISMATCH,4032.94,3969.23,63.71,0,63.71,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-03207,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0789,core.gateway_fees,FEE-0789,MATCHED,146.55,146.55,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03208,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0789,core.bank_transactions,BNK-0789,MATCHED,3969.23,3969.23,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03209,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0789,core.refunds,REF-0789,MATCHED,3185.57,3185.57,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-03210,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-790,core.payments,PAY-0790,MATCHED,1432.38,1432.38,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03211,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0790,core.settlements,SET-0790,MATCHED,1425.62,1425.62,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03212,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0790,core.gateway_fees,FEE-0790,MATCHED,5.73,5.73,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03213,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0790,core.bank_transactions,BNK-0790,MATCHED,1425.62,1425.62,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03214,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-791,core.payments,PAY-0791,MATCHED,1671.21,1671.21,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03215,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0791,core.settlements,SET-0791,MATCHED,1657.05,1657.05,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03216,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0791,core.gateway_fees,FEE-0791,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03217,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0791,core.bank_transactions,BNK-0791,MATCHED,1657.05,1657.05,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03218,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-792,core.payments,PAY-0792,MATCHED,6076.03,6076.03,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03219,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0792,core.settlements,SET-0792,MATCHED,5932.64,5932.64,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03220,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0792,core.gateway_fees,FEE-0792,MATCHED,121.52,121.52,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03221,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0792,core.bank_transactions,BNK-0792,MATCHED,5932.64,5932.64,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03222,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-793,core.payments,PAY-0793,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03223,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0793,core.settlements,SET-0793,MATCHED,214.19,212.6,1.59,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03224,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0793,core.gateway_fees,FEE-0793,MATCHED,5.98,5.98,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03225,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0793,core.bank_transactions,BNK-0793,MATCHED,212.6,212.6,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03226,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0793,core.refunds,REF-0793,MATCHED,79.34,79.34,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-03227,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-794,core.payments,PAY-0794,MATCHED,3535.3,3535.3,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03228,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0794,core.settlements,SET-0794,MATCHED,3518.61,3518.61,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03229,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0794,core.gateway_fees,FEE-0794,MATCHED,14.14,14.14,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03230,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0794,core.bank_transactions,BNK-0794,MATCHED,3518.61,3518.61,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03231,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-795,core.payments,PAY-0795,MATCHED,1086.12,1086.12,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03232,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0795,core.settlements,SET-0795,MATCHED,1060.49,1060.49,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03233,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0795,core.gateway_fees,FEE-0795,MATCHED,21.72,21.72,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03234,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0795,core.bank_transactions,BNK-0795,MATCHED,1060.49,1060.49,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03235,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-796,core.payments,PAY-0796,MATCHED,1861.1,1861.1,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03236,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0796,core.settlements,SET-0796,MISMATCH,1817.18,1795.21,21.97,0,21.97,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-03237,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0796,core.gateway_fees,FEE-0796,MISMATCH,37.22,59.19,-21.97,0,21.97,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-03238,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0796,core.bank_transactions,BNK-0796,MATCHED,1795.21,1795.21,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03239,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-797,core.payments,PAY-0797,MATCHED,398.29,398.29,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03240,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0797,core.settlements,SET-0797,MATCHED,396.41,396.41,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03241,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0797,core.gateway_fees,FEE-0797,MATCHED,1.59,1.59,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03242,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0797,core.bank_transactions,BNK-0797,MATCHED,396.41,396.41,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03243,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-798,core.payments,PAY-0798,MATCHED,576.52,576.52,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03244,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0798,core.settlements,SET-0798,MATCHED,410.05,410.05,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03245,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0798,core.gateway_fees,FEE-0798,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03246,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0798,core.bank_transactions,BNK-0798,MATCHED,410.05,410.05,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03247,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0798,core.refunds,REF-0798,MATCHED,155.55,155.55,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-03248,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-799,core.payments,PAY-0799,MATCHED,7045.13,7045.13,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03249,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0799,core.settlements,SET-0799,MATCHED,6878.87,6878.87,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03250,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0799,core.gateway_fees,FEE-0799,MATCHED,140.9,140.9,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03251,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0799,core.bank_transactions,BNK-0799,MATCHED,6878.87,6878.87,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03252,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-800,core.payments,PAY-0800,MATCHED,916.93,916.93,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03253,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0800,core.settlements,SET-0800,MATCHED,895.29,895.29,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03254,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0800,core.gateway_fees,FEE-0800,MATCHED,18.34,18.34,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03255,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0800,core.bank_transactions,BNK-0800,MATCHED,895.29,895.29,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03256,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-801,core.payments,PAY-0801,MATCHED,2552.19,2552.19,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03257,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0801,core.settlements,SET-0801,MATCHED,2540.14,2540.14,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03258,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0801,core.gateway_fees,FEE-0801,MATCHED,10.21,10.21,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03259,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0801,core.bank_transactions,BNK-0801,MATCHED,2540.14,2540.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03260,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-802,core.payments,PAY-0802,MATCHED,8769.05,8769.05,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03261,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0802,core.settlements,SET-0802,MATCHED,5564.8,5564.8,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03262,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0802,core.gateway_fees,FEE-0802,MATCHED,35.08,35.08,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03263,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0802,core.bank_transactions,BNK-0802,MATCHED,5564.8,5564.8,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03264,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0802,core.refunds,REF-0802,MATCHED,3175.56,3175.56,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-03265,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-803,core.payments,PAY-0803,MATCHED,11983.52,11983.52,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03266,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0803,core.settlements,SET-0803,MATCHED,11700.71,11700.71,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03267,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0803,core.gateway_fees,FEE-0803,MATCHED,239.67,239.67,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03268,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0803,core.bank_transactions,BNK-0803,MATCHED,11700.71,11700.71,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03269,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-804,core.payments,PAY-0804,MATCHED,650.85,650.85,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03270,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0804,core.settlements,SET-0804,MATCHED,635.49,635.49,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03271,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0804,core.gateway_fees,FEE-0804,MATCHED,13.02,13.02,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03272,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0804,core.bank_transactions,BNK-0804,MATCHED,635.49,635.49,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03273,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-805,core.payments,PAY-0805,MATCHED,1000.79,1000.79,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03274,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0805,core.settlements,SET-0805,MATCHED,996.07,996.07,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-03275,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0805,core.gateway_fees,FEE-0805,MATCHED,4.0,4.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-03276,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0805,core.bank_transactions,BNK-0805,MATCHED,996.07,996.07,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-03277,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-806,core.payments,PAY-0806,MATCHED,2563.9,2563.9,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-03278,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0806,core.settlements,SET-0806,MATCHED,2503.39,2503.39,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
