identity_match_id,entity_type,left_system,left_entity,left_record_id,right_system,right_entity,right_record_id,match_method,confidence,status,conflict_detail,matched_at
idm-02226,BANK_TXN,RAZORPAY,core.settlements,SET-0285,BANK,core.bank_transactions,BNK-0285,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02227,BANK_TXN,RAZORPAY,core.settlements,SET-0286,BANK,core.bank_transactions,BNK-0286,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02228,BANK_TXN,RAZORPAY,core.settlements,SET-0288,BANK,core.bank_transactions,BNK-0288,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02229,BANK_TXN,RAZORPAY,core.settlements,SET-0289,BANK,core.bank_transactions,BNK-0289,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02230,BANK_TXN,RAZORPAY,core.settlements,SET-0290,BANK,core.bank_transactions,BNK-0290,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02231,BANK_TXN,RAZORPAY,core.settlements,SET-0291,BANK,core.bank_transactions,BNK-0291,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02232,BANK_TXN,RAZORPAY,core.settlements,SET-0292,BANK,core.bank_transactions,BNK-0292,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02233,BANK_TXN,RAZORPAY,core.settlements,SET-0293,BANK,core.bank_transactions,BNK-0293,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02234,BANK_TXN,RAZORPAY,core.settlements,SET-0295,BANK,core.bank_transactions,BNK-0295,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02235,BANK_TXN,RAZORPAY,core.settlements,SET-0296,BANK,core.bank_transactions,BNK-0296,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02236,BANK_TXN,RAZORPAY,core.settlements,SET-0297,BANK,core.bank_transactions,BNK-0297,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02237,BANK_TXN,RAZORPAY,core.settlements,SET-0298,BANK,core.bank_transactions,BNK-0298,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02238,BANK_TXN,RAZORPAY,core.settlements,SET-0299,BANK,core.bank_transactions,BNK-0299,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02239,BANK_TXN,RAZORPAY,core.settlements,SET-0300,BANK,core.bank_transactions,BNK-0300,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02240,BANK_TXN,RAZORPAY,core.settlements,SET-0301,BANK,core.bank_transactions,BNK-0301,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02241,BANK_TXN,RAZORPAY,core.settlements,SET-0302,BANK,core.bank_transactions,BNK-0302,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02242,BANK_TXN,RAZORPAY,core.settlements,SET-0303,BANK,core.bank_transactions,BNK-0303,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02243,BANK_TXN,RAZORPAY,core.settlements,SET-0304,BANK,core.bank_transactions,BNK-0304,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02244,BANK_TXN,RAZORPAY,core.settlements,SET-0305,BANK,core.bank_transactions,BNK-0305,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02245,BANK_TXN,RAZORPAY,core.settlements,SET-0306,BANK,core.bank_transactions,BNK-0306,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02246,BANK_TXN,RAZORPAY,core.settlements,SET-0307,BANK,core.bank_transactions,BNK-0307,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02247,BANK_TXN,RAZORPAY,core.settlements,SET-0308,BANK,core.bank_transactions,BNK-0308,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02248,BANK_TXN,RAZORPAY,core.settlements,SET-0309,BANK,core.bank_transactions,BNK-0309,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02249,BANK_TXN,RAZORPAY,core.settlements,SET-0310,BANK,core.bank_transactions,BNK-0310,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02250,BANK_TXN,RAZORPAY,core.settlements,SET-0311,BANK,core.bank_transactions,BNK-0311,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02251,BANK_TXN,RAZORPAY,core.settlements,SET-0312,BANK,core.bank_transactions,BNK-0312,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02252,BANK_TXN,RAZORPAY,core.settlements,SET-0313,BANK,core.bank_transactions,BNK-0313,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02253,BANK_TXN,RAZORPAY,core.settlements,SET-0313-2,BANK,core.bank_transactions,BNK-0313-2,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02254,BANK_TXN,RAZORPAY,core.settlements,SET-0314,BANK,core.bank_transactions,BNK-0314,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02255,BANK_TXN,RAZORPAY,core.settlements,SET-0315,BANK,core.bank_transactions,BNK-0315,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02256,BANK_TXN,RAZORPAY,core.settlements,SET-0316,BANK,core.bank_transactions,BNK-0316,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02257,BANK_TXN,RAZORPAY,core.settlements,SET-0317,BANK,core.bank_transactions,BNK-0317,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02258,BANK_TXN,RAZORPAY,core.settlements,SET-0318,BANK,core.bank_transactions,BNK-0318,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02259,BANK_TXN,RAZORPAY,core.settlements,SET-0319,BANK,core.bank_transactions,BNK-0319,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02260,BANK_TXN,RAZORPAY,core.settlements,SET-0320,BANK,core.bank_transactions,BNK-0320,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02261,BANK_TXN,RAZORPAY,core.settlements,SET-0321,BANK,core.bank_transactions,BNK-0321,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02262,BANK_TXN,RAZORPAY,core.settlements,SET-0322,BANK,core.bank_transactions,BNK-0322,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02263,BANK_TXN,RAZORPAY,core.settlements,SET-0323,BANK,core.bank_transactions,BNK-0323,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02264,BANK_TXN,RAZORPAY,core.settlements,SET-0324,BANK,core.bank_transactions,BNK-0324,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02265,BANK_TXN,RAZORPAY,core.settlements,SET-0325,BANK,core.bank_transactions,BNK-0325,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02266,BANK_TXN,RAZORPAY,core.settlements,SET-0326,BANK,core.bank_transactions,BNK-0326,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02267,BANK_TXN,RAZORPAY,core.settlements,SET-0327,BANK,core.bank_transactions,BNK-0327,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02268,BANK_TXN,RAZORPAY,core.settlements,SET-0328,BANK,core.bank_transactions,BNK-0328,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02269,BANK_TXN,RAZORPAY,core.settlements,SET-0329,BANK,core.bank_transactions,BNK-0329,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02270,BANK_TXN,RAZORPAY,core.settlements,SET-0330,BANK,core.bank_transactions,BNK-0330,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02271,BANK_TXN,RAZORPAY,core.settlements,SET-0331,BANK,core.bank_transactions,BNK-0331,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02272,BANK_TXN,RAZORPAY,core.settlements,SET-0332,BANK,core.bank_transactions,BNK-0332,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02273,BANK_TXN,RAZORPAY,core.settlements,SET-0333,BANK,core.bank_transactions,BNK-0333,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02274,BANK_TXN,RAZORPAY,core.settlements,SET-0334,BANK,core.bank_transactions,BNK-0334,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02275,BANK_TXN,RAZORPAY,core.settlements,SET-0335,BANK,core.bank_transactions,BNK-0335,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02276,BANK_TXN,RAZORPAY,core.settlements,SET-0336,BANK,core.bank_transactions,BNK-0336,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02277,BANK_TXN,RAZORPAY,core.settlements,SET-0337,BANK,core.bank_transactions,BNK-0337,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02278,BANK_TXN,RAZORPAY,core.settlements,SET-0338,BANK,core.bank_transactions,BNK-0338,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02279,BANK_TXN,RAZORPAY,core.settlements,SET-0339,BANK,core.bank_transactions,BNK-0339,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02280,BANK_TXN,RAZORPAY,core.settlements,SET-0340,BANK,core.bank_transactions,BNK-0340,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02281,BANK_TXN,RAZORPAY,core.settlements,SET-0341,BANK,core.bank_transactions,BNK-0341,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02282,BANK_TXN,RAZORPAY,core.settlements,SET-0342,BANK,core.bank_transactions,BNK-0342,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02283,BANK_TXN,RAZORPAY,core.settlements,SET-0343,BANK,core.bank_transactions,BNK-0343,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02284,BANK_TXN,RAZORPAY,core.settlements,SET-0344,BANK,core.bank_transactions,BNK-0344,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02285,BANK_TXN,RAZORPAY,core.settlements,SET-0345,BANK,core.bank_transactions,BNK-0345,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02286,BANK_TXN,RAZORPAY,core.settlements,SET-0347,BANK,core.bank_transactions,BNK-0347,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02287,BANK_TXN,RAZORPAY,core.settlements,SET-0348,BANK,core.bank_transactions,BNK-0348,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02288,BANK_TXN,RAZORPAY,core.settlements,SET-0349,BANK,core.bank_transactions,BNK-0349,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02289,BANK_TXN,RAZORPAY,core.settlements,SET-0350,BANK,core.bank_transactions,BNK-0350,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02290,BANK_TXN,RAZORPAY,core.settlements,SET-0351,BANK,core.bank_transactions,BNK-0351,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02291,BANK_TXN,RAZORPAY,core.settlements,SET-0352,BANK,core.bank_transactions,BNK-0352,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02292,BANK_TXN,RAZORPAY,core.settlements,SET-0353,BANK,core.bank_transactions,BNK-0353,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02293,BANK_TXN,RAZORPAY,core.settlements,SET-0354,BANK,core.bank_transactions,BNK-0354,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02294,BANK_TXN,RAZORPAY,core.settlements,SET-0355,BANK,core.bank_transactions,BNK-0355,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02295,BANK_TXN,RAZORPAY,core.settlements,SET-0356,BANK,core.bank_transactions,BNK-0356,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02296,BANK_TXN,RAZORPAY,core.settlements,SET-0358,BANK,core.bank_transactions,BNK-0358,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02297,BANK_TXN,RAZORPAY,core.settlements,SET-0359,BANK,core.bank_transactions,BNK-0359,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02298,BANK_TXN,RAZORPAY,core.settlements,SET-0360,BANK,core.bank_transactions,BNK-0360,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02299,BANK_TXN,RAZORPAY,core.settlements,SET-0361,BANK,core.bank_transactions,BNK-0361,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02300,BANK_TXN,RAZORPAY,core.settlements,SET-0362,BANK,core.bank_transactions,BNK-0362,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02301,BANK_TXN,RAZORPAY,core.settlements,SET-0363,BANK,core.bank_transactions,BNK-0363,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02302,BANK_TXN,RAZORPAY,core.settlements,SET-0364,BANK,core.bank_transactions,BNK-0364,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02303,BANK_TXN,RAZORPAY,core.settlements,SET-0366,BANK,core.bank_transactions,BNK-0366,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02304,BANK_TXN,RAZORPAY,core.settlements,SET-0367,BANK,core.bank_transactions,BNK-0367,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02305,BANK_TXN,RAZORPAY,core.settlements,SET-0368,BANK,core.bank_transactions,BNK-0368,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02306,BANK_TXN,RAZORPAY,core.settlements,SET-0369,BANK,core.bank_transactions,BNK-0369,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02307,BANK_TXN,RAZORPAY,core.settlements,SET-0370,BANK,core.bank_transactions,BNK-0370,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02308,BANK_TXN,RAZORPAY,core.settlements,SET-0371,BANK,core.bank_transactions,BNK-0371,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02309,BANK_TXN,RAZORPAY,core.settlements,SET-0372,BANK,core.bank_transactions,BNK-0372,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02310,BANK_TXN,RAZORPAY,core.settlements,SET-0373,BANK,core.bank_transactions,BNK-0373,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02311,BANK_TXN,RAZORPAY,core.settlements,SET-0374,BANK,core.bank_transactions,BNK-0374,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02312,BANK_TXN,RAZORPAY,core.settlements,SET-0375,BANK,core.bank_transactions,BNK-0375,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02313,BANK_TXN,RAZORPAY,core.settlements,SET-0376,BANK,core.bank_transactions,BNK-0376,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02314,BANK_TXN,RAZORPAY,core.settlements,SET-0377,BANK,core.bank_transactions,BNK-0377,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02315,BANK_TXN,RAZORPAY,core.settlements,SET-0378,BANK,core.bank_transactions,BNK-0378,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02316,BANK_TXN,RAZORPAY,core.settlements,SET-0379,BANK,core.bank_transactions,BNK-0379,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02317,BANK_TXN,RAZORPAY,core.settlements,SET-0380,BANK,core.bank_transactions,BNK-0380,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02318,BANK_TXN,RAZORPAY,core.settlements,SET-0381,BANK,core.bank_transactions,BNK-0381,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02319,BANK_TXN,RAZORPAY,core.settlements,SET-0382,BANK,core.bank_transactions,BNK-0382,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02320,BANK_TXN,RAZORPAY,core.settlements,SET-0383,BANK,core.bank_transactions,BNK-0383,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02321,BANK_TXN,RAZORPAY,core.settlements,SET-0384,BANK,core.bank_transactions,BNK-0384,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02322,BANK_TXN,RAZORPAY,core.settlements,SET-0385,BANK,core.bank_transactions,BNK-0385,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02323,BANK_TXN,RAZORPAY,core.settlements,SET-0386,BANK,core.bank_transactions,BNK-0386,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02324,BANK_TXN,RAZORPAY,core.settlements,SET-0387,BANK,core.bank_transactions,,UTR,0.40,UNRESOLVED,,2025-04-05T00:00:00Z
idm-02325,BANK_TXN,RAZORPAY,core.settlements,SET-0388,BANK,core.bank_transactions,BNK-0388,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02326,BANK_TXN,RAZORPAY,core.settlements,SET-0389,BANK,core.bank_transactions,BNK-0389,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02327,BANK_TXN,RAZORPAY,core.settlements,SET-0390,BANK,core.bank_transactions,BNK-0390,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02328,BANK_TXN,RAZORPAY,core.settlements,SET-0391,BANK,core.bank_transactions,BNK-0391,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02329,BANK_TXN,RAZORPAY,core.settlements,SET-0392,BANK,core.bank_transactions,BNK-0392,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02330,BANK_TXN,RAZORPAY,core.settlements,SET-0393,BANK,core.bank_transactions,BNK-0393,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02331,BANK_TXN,RAZORPAY,core.settlements,SET-0394,BANK,core.bank_transactions,BNK-0394,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02332,BANK_TXN,RAZORPAY,core.settlements,SET-0395,BANK,core.bank_transactions,BNK-0395,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02333,BANK_TXN,RAZORPAY,core.settlements,SET-0396,BANK,core.bank_transactions,BNK-0396,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02334,BANK_TXN,RAZORPAY,core.settlements,SET-0398,BANK,core.bank_transactions,BNK-0398,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02335,BANK_TXN,RAZORPAY,core.settlements,SET-0399,BANK,core.bank_transactions,BNK-0399,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02336,BANK_TXN,RAZORPAY,core.settlements,SET-0400,BANK,core.bank_transactions,BNK-0400,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02337,BANK_TXN,RAZORPAY,core.settlements,SET-0401,BANK,core.bank_transactions,BNK-0401,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02338,BANK_TXN,RAZORPAY,core.settlements,SET-0402,BANK,core.bank_transactions,BNK-0402,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02339,BANK_TXN,RAZORPAY,core.settlements,SET-0403,BANK,core.bank_transactions,BNK-0403,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02340,BANK_TXN,RAZORPAY,core.settlements,SET-0404,BANK,core.bank_transactions,BNK-0404,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02341,BANK_TXN,RAZORPAY,core.settlements,SET-0405,BANK,core.bank_transactions,BNK-0405,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02342,BANK_TXN,RAZORPAY,core.settlements,SET-0406,BANK,core.bank_transactions,BNK-0406,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02343,BANK_TXN,RAZORPAY,core.settlements,SET-0407,BANK,core.bank_transactions,BNK-0407,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02344,BANK_TXN,RAZORPAY,core.settlements,SET-0408,BANK,core.bank_transactions,BNK-0408,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02345,BANK_TXN,RAZORPAY,core.settlements,SET-0409,BANK,core.bank_transactions,BNK-0409,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02346,BANK_TXN,RAZORPAY,core.settlements,SET-0410,BANK,core.bank_transactions,BNK-0410,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02347,BANK_TXN,RAZORPAY,core.settlements,SET-0412,BANK,core.bank_transactions,BNK-0412,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02348,BANK_TXN,RAZORPAY,core.settlements,SET-0413,BANK,core.bank_transactions,,UTR,0.40,UNRESOLVED,,2025-04-05T00:00:00Z
idm-02349,BANK_TXN,RAZORPAY,core.settlements,SET-0414,BANK,core.bank_transactions,BNK-0414,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02350,BANK_TXN,RAZORPAY,core.settlements,SET-0415,BANK,core.bank_transactions,BNK-0415,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02351,BANK_TXN,RAZORPAY,core.settlements,SET-0415-2,BANK,core.bank_transactions,BNK-0415-2,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02352,BANK_TXN,RAZORPAY,core.settlements,SET-0416,BANK,core.bank_transactions,BNK-0416,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02353,BANK_TXN,RAZORPAY,core.settlements,SET-0417,BANK,core.bank_transactions,BNK-0417,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02354,BANK_TXN,RAZORPAY,core.settlements,SET-0418,BANK,core.bank_transactions,BNK-0418,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02355,BANK_TXN,RAZORPAY,core.settlements,SET-0419,BANK,core.bank_transactions,BNK-0419,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02356,BANK_TXN,RAZORPAY,core.settlements,SET-0420,BANK,core.bank_transactions,BNK-0420,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02357,BANK_TXN,RAZORPAY,core.settlements,SET-0421,BANK,core.bank_transactions,BNK-0421,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02358,BANK_TXN,RAZORPAY,core.settlements,SET-0422,BANK,core.bank_transactions,BNK-0422,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02359,BANK_TXN,RAZORPAY,core.settlements,SET-0423,BANK,core.bank_transactions,BNK-0423,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02360,BANK_TXN,RAZORPAY,core.settlements,SET-0424,BANK,core.bank_transactions,BNK-0424,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02361,BANK_TXN,RAZORPAY,core.settlements,SET-0425,BANK,core.bank_transactions,BNK-0425,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02362,BANK_TXN,RAZORPAY,core.settlements,SET-0426,BANK,core.bank_transactions,BNK-0426,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02363,BANK_TXN,RAZORPAY,core.settlements,SET-0427,BANK,core.bank_transactions,BNK-0427,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02364,BANK_TXN,RAZORPAY,core.settlements,SET-0428,BANK,core.bank_transactions,BNK-0428,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02365,BANK_TXN,RAZORPAY,core.settlements,SET-0429,BANK,core.bank_transactions,BNK-0429,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02366,BANK_TXN,RAZORPAY,core.settlements,SET-0430,BANK,core.bank_transactions,BNK-0430,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02367,BANK_TXN,RAZORPAY,core.settlements,SET-0431,BANK,core.bank_transactions,BNK-0431,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02368,BANK_TXN,RAZORPAY,core.settlements,SET-0432,BANK,core.bank_transactions,BNK-0432,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02369,BANK_TXN,RAZORPAY,core.settlements,SET-0433,BANK,core.bank_transactions,BNK-0433,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02370,BANK_TXN,RAZORPAY,core.settlements,SET-0434,BANK,core.bank_transactions,BNK-0434,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02371,BANK_TXN,RAZORPAY,core.settlements,SET-0435,BANK,core.bank_transactions,BNK-0435,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02372,BANK_TXN,RAZORPAY,core.settlements,SET-0436,BANK,core.bank_transactions,BNK-0436,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02373,BANK_TXN,RAZORPAY,core.settlements,SET-0437,BANK,core.bank_transactions,BNK-0437,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02374,BANK_TXN,RAZORPAY,core.settlements,SET-0438,BANK,core.bank_transactions,BNK-0438,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02375,BANK_TXN,RAZORPAY,core.settlements,SET-0439,BANK,core.bank_transactions,BNK-0439,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02376,BANK_TXN,RAZORPAY,core.settlements,SET-0440,BANK,core.bank_transactions,BNK-0440,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02377,BANK_TXN,RAZORPAY,core.settlements,SET-0441,BANK,core.bank_transactions,BNK-0441,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02378,BANK_TXN,RAZORPAY,core.settlements,SET-0442,BANK,core.bank_transactions,BNK-0442,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02379,BANK_TXN,RAZORPAY,core.settlements,SET-0443,BANK,core.bank_transactions,BNK-0443,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02380,BANK_TXN,RAZORPAY,core.settlements,SET-0444,BANK,core.bank_transactions,BNK-0444,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02381,BANK_TXN,RAZORPAY,core.settlements,SET-0445,BANK,core.bank_transactions,BNK-0445,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02382,BANK_TXN,RAZORPAY,core.settlements,SET-0446,BANK,core.bank_transactions,BNK-0446,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02383,BANK_TXN,RAZORPAY,core.settlements,SET-0447,BANK,core.bank_transactions,BNK-0447,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02384,BANK_TXN,RAZORPAY,core.settlements,SET-0448,BANK,core.bank_transactions,BNK-0448,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02385,BANK_TXN,RAZORPAY,core.settlements,SET-0449,BANK,core.bank_transactions,BNK-0449,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02386,BANK_TXN,RAZORPAY,core.settlements,SET-0450,BANK,core.bank_transactions,BNK-0450,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02387,BANK_TXN,RAZORPAY,core.settlements,SET-0451,BANK,core.bank_transactions,BNK-0451,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-02388,BANK_TXN,RAZORPAY,core.settlements,SET-0452,BANK,core.bank_transactions,BNK-0452,UTR,1.00,RESOLVED,,2025-04-05T00:00:00Z
